coords,res
54513,186
54506,186
54505,186
54514,186
54566,186
54538,186
54550,186
54544,186
54583,186
54541,186
54529,186
54563,186
54569,186
54542,186
54593,186
54595,186
54573,186
54604,186
54603,186
54647,186
54611,186
54608,186
54609,186
54663,186
54682,186
54670,186
54638,186
54672,186
54640,186
54654,186
54677,186
54697,186
54689,186
54656,186
54696,186
54685,186
54671,186
54740,186
54741,187
54758,186
54715,186
54720,186
54709,187
54789,187
54728,187
54777,187
54757,187
54782,187
54818,187
54792,187
54820,187
54807,187
54819,187
54834,187
54823,187
54840,187
54805,187
54863,187
54855,187
54821,187
54843,187
54866,187
54862,187
54877,187
54962,187
54906,187
54924,187
54918,187
54905,187
54937,187
54944,187
54909,187
54959,187
54941,187
54975,187
54953,187
54999,187
54997,187
55044,187
54987,187
55003,187
55014,187
54986,187
55045,187
55006,187
55038,187
55066,187
55051,187
55026,187
55074,187
55065,187
55087,187
55058,187
55076,187
55109,187
55088,187
55089,187
55077,187
55118,187
55111,187
55125,187
55152,187
55160,187
55144,187
55149,187
55119,187
55194,187
55199,187
55189,187
55184,187
55215,187
55180,187
55211,187
55191,187
55221,187
55208,187
55204,187
55250,187
55214,187
55229,187
55245,187
55239,187
55246,187
55258,187
55267,187
55275,187
55274,187
55282,187
55279,187
55323,187
55335,187
55315,187
55294,188
55332,188
55303,188
55334,188
55350,188
55342,188
55369,188
55343,188
55370,188
55371,188
55373,188
55362,188
55410,188
55388,188
55412,188
55397,188
55398,188
55409,188
55415,188
55467,188
55424,188
55437,188
55432,188
55451,188
55462,188
55452,188
55490,188
55457,188
55456,188
55501,188
55481,188
55514,188
55505,188
55502,188
55508,188
55512,188
55539,188
55557,188
55533,188
55554,188
55529,188
55573,188
55562,188
55595,188
55574,188
55580,188
55575,188
55581,188
55567,188
55578,188
55599,188
55612,188
55598,188
55622,188
55631,188
55642,188
55651,188
55656,188
55663,188
55668,188
55682,188
55666,188
55647,188
55650,188
55719,188
55688,188
55681,188
55694,188
55690,188
55727,188
55730,188
55749,188
55732,188
55709,188
55744,188
55737,188
55736,188
55761,188
55776,188
55781,188
55773,188
55790,188
55811,188
55814,188
55820,188
55795,188
55826,188
55818,188
55828,188
55825,188
55862,188
55887,188
55880,188
55852,188
55865,188
55876,188
55894,189
55898,189
55910,189
55911,189
55899,189
55916,189
55950,189
55929,189
55912,189
55926,189
55984,189
55949,189
55931,189
55945,189
55973,189
55953,189
55969,189
55965,189
55979,189
55983,189
56003,189
56009,189
55982,189
56047,189
56033,189
56045,189
56029,189
56026,189
56025,189
56048,189
56056,189
56054,189
56059,189
56044,189
56034,189
56072,189
56058,189
56090,189
56103,189
56075,189
56104,189
56092,189
56084,189
56116,189
56127,189
56120,189
56135,189
56128,189
56121,189
56138,189
56163,189
56161,189
56160,189
56206,189
56185,189
56217,189
56211,189
56200,189
56220,189
56263,189
56266,189
56225,189
56260,189
56272,189
56261,189
56269,189
56297,189
56267,189
56250,189
56283,189
56268,189
56287,189
56277,189
56292,189
56300,189
56279,189
56326,189
56312,189
56331,189
56329,189
56350,189
56348,189
56355,189
56368,189
56371,189
56377,189
56410,189
56376,189
56390,189
56447,189
56418,189
56417,189
56419,189
56454,190
56434,190
56442,190
56446,190
56467,190
56436,190
56459,190
56466,190
56498,190
56484,190
56500,190
56473,190
56488,190
56477,190
56511,190
56516,190
56515,190
56504,190
56543,190
56579,190
56564,190
56590,190
56576,190
56549,190
56538,190
56552,190
56588,190
56567,190
56602,190
56581,190
56637,190
56611,190
56619,190
56598,190
56642,190
56623,190
56667,190
56649,190
56629,190
56655,190
56676,190
56674,190
56692,190
56690,190
56733,190
56706,190
56714,190
56718,190
56691,190
56704,190
56731,190
56710,190
56756,190
56746,190
56749,190
56788,190
56778,190
56789,190
56764,190
56773,190
56762,190
56793,190
56795,190
56770,190
56801,190
56800,190
56826,190
56803,190
56818,190
56838,190
56811,190
56835,190
56831,190
56839,190
56829,190
56875,190
56847,190
56841,190
56922,190
56910,190
56907,190
56930,190
56954,190
56936,190
56898,190
56917,190
56958,190
56972,190
56996,191
56982,190
56937,190
56964,190
56988,190
56974,190
57000,191
56991,191
56994,191
57012,191
57057,191
57046,191
57080,191
57083,191
57100,191
57059,191
57096,191
57087,191
57112,191
57118,191
57088,191
57137,191
57099,191
57136,191
57108,191
57154,191
57165,191
57131,191
57170,191
57175,191
57162,191
57169,191
57173,191
57159,191
57191,191
57195,191
57178,191
57184,191
57210,191
57199,191
57179,191
57190,191
57214,191
57224,191
57221,191
57216,191
57234,191
57230,191
57212,191
57261,191
57236,191
57259,191
57290,191
57284,191
57313,191
57288,191
57299,191
57302,191
57318,191
57332,191
57309,191
57310,191
57362,191
57341,191
57354,191
57360,191
57394,191
57392,191
57424,191
57407,191
57447,191
57428,191
57408,191
57405,191
57444,191
57433,191
57465,191
57468,191
57470,191
57488,191
57482,191
57469,191
57478,191
57490,191
57497,191
57520,191
57498,191
57505,191
57550,191
57533,191
57531,191
57566,191
57552,191
57570,191
57568,191
57583,191
57598,191
57603,191
57594,192
57601,192
57610,192
57631,192
57626,192
57667,192
57652,192
57636,192
57650,192
57655,192
57678,192
57680,192
57683,192
57709,192
57721,192
57701,192
57731,192
57723,192
57715,192
57746,192
57764,192
57755,192
57753,192
57762,192
57760,192
57778,192
57806,192
57805,192
57804,192
57794,192
57819,192
57832,192
57842,192
57851,192
57840,192
57848,192
57863,192
57862,192
57847,192
57865,192
57880,192
57869,192
57877,192
57876,192
57885,192
57897,192
57905,192
57911,192
57902,192
57931,192
57915,192
57927,192
57950,192
57934,192
57952,192
57971,192
57981,192
57977,192
57959,192
57983,192
58016,192
58004,192
58038,192
58035,192
58028,192
58037,192
58053,192
58058,192
58063,192
58052,192
58067,192
58046,192
58078,192
58081,192
58108,192
58080,192
58095,192
58099,192
58129,192
58107,192
58123,192
58142,192
58127,192
58149,192
58136,192
58141,192
58135,192
58162,192
58156,192
58153,192
58196,192
58185,192
58183,193
58203,193
58216,193
58251,193
58215,193
58237,193
58226,193
58238,193
58254,193
58263,193
58246,193
58250,193
58285,193
58277,193
58270,193
58293,193
58284,193
58296,193
58295,193
58301,193
58323,193
58335,193
58315,193
58317,193
58327,193
58319,193
58374,193
58328,193
58340,193
58352,193
58347,193
58390,193
58384,193
58375,193
58395,193
58393,193
58424,193
58435,193
58407,193
58411,193
58416,193
58431,193
58449,193
58447,193
58478,193
58498,193
58455,193
58479,193
58493,193
58506,193
58497,193
58505,193
58523,193
58518,193
58543,193
58524,193
58559,193
58574,193
58564,193
58588,193
58577,193
58628,193
58617,193
58608,193
58604,193
58598,193
58629,193
58639,193
58638,193
58648,193
58666,193
58637,193
58644,193
58664,193
58682,193
58672,193
58669,193
58688,193
58699,193
58713,193
58678,193
58739,193
58722,193
58715,193
58729,193
58742,193
58740,193
58712,193
58754,193
58757,193
58753,193
58741,193
58755,194
58779,194
58756,194
58794,194
58802,194
58792,194
58814,194
58795,194
58815,194
58856,194
58833,194
58846,194
58847,194
58823,194
58852,194
58870,194
58853,194
58845,194
58878,194
58859,194
58877,194
58898,194
58893,194
58921,194
58896,194
58890,194
58897,194
58904,194
58924,194
58923,194
58941,194
58961,194
58958,194
58976,194
58983,194
59000,194
58979,194
58977,194
59008,194
59032,194
59018,194
59003,194
59012,194
59023,194
59034,194
59061,194
59075,194
59057,194
59069,194
59089,194
59084,194
59106,194
59092,194
59097,194
59096,194
59127,194
59110,194
59133,194
59130,194
59131,194
59128,194
59151,194
59145,194
59169,194
59168,194
59156,194
59208,194
59206,194
59217,194
59195,194
59224,194
59230,194
59251,194
59248,194
59243,194
59256,194
59272,194
59265,194
59285,194
59292,194
59273,194
59288,194
59294,194
59305,194
59318,194
59301,194
59332,194
59308,194
59338,194
59323,194
59340,194
59342,194
59362,194
59358,194
59348,194
59357,194
59368,194
59405,195
59391,195
59386,195
59385,195
59403,195
59418,195
59415,195
59422,195
59406,195
59402,195
59421,195
59437,195
59439,195
59451,195
59440,195
59454,195
59457,195
59466,195
59458,195
59482,195
59477,195
59488,195
59498,195
59500,195
59508,195
59514,195
59507,195
59545,195
59535,195
59549,195
59565,195
59561,195
59566,195
59581,195
59574,195
59573,195
59602,195
59607,195
59621,195
59610,195
59623,195
59617,195
59630,195
59664,195
59649,195
59642,195
59677,195
59646,195
59691,195
59673,195
59698,195
59697,195
59717,195
59711,195
59734,195
59707,195
59738,195
59730,195
59740,195
59756,195
59754,195
59752,195
59746,195
59775,195
59768,195
59778,195
59769,195
59791,195
59814,195
59811,195
59828,195
59855,195
59838,195
59844,195
59869,195
59856,195
59875,195
59870,195
59880,195
59900,195
59886,195
59912,195
59894,195
59899,195
59921,195
59942,195
59925,195
59927,195
59952,195
59967,195
59965,195
59970,195
59987,195
59963,195
59972,196
60000,196
59974,196
59991,196
60024,196
60025,196
60029,196
60010,196
60048,196
60041,196
60031,196
60036,196
60070,196
60058,196
60079,196
60105,196
60074,196
60082,196
60114,196
60120,196
60110,196
60128,196
60118,196
60127,196
60142,196
60140,196
60178,196
60136,196
60163,196
60166,196
60175,196
60169,196
60202,196
60200,196
60186,196
60210,196
60219,196
60236,196
60225,196
60255,196
60231,196
60254,196
60252,196
60279,196
60303,196
60313,196
60270,196
60302,196
60319,196
60323,196
60312,196
60322,196
60341,196
60354,196
60349,196
60353,196
60379,196
60367,196
60388,196
60378,196
60375,196
60397,196
60416,196
60440,196
60434,196
60398,196
60424,196
60430,196
60458,196
60454,196
60460,196
60475,196
60468,196
60472,196
60481,196
60489,196
60484,196
60503,196
60513,196
60533,196
60522,196
60541,196
60590,196
60595,196
60543,196
60567,196
60593,196
60551,196
60611,196
60579,196
60581,197
60601,197
60623,197
60608,197
60607,197
60625,197
60634,197
60641,197
60645,197
60637,197
60654,197
60702,197
60701,197
60683,197
60720,197
60688,197
60686,197
60691,197
60746,197
60716,197
60712,197
60722,197
60699,197
60718,197
60715,197
60751,197
60777,197
60755,197
60748,197
60757,197
60821,197
60816,197
60814,197
60783,197
60787,197
60791,197
60794,197
60797,197
60817,197
60868,197
60829,197
60850,197
60835,197
60846,197
60841,197
60857,197
60858,197
60883,197
60888,197
60907,197
60919,197
60928,197
60920,197
60965,197
60977,197
60937,197
60935,197
60957,197
60955,197
60941,197
60967,197
60998,197
61033,197
61001,197
61006,197
61024,197
61016,197
61030,197
61023,197
61020,197
61079,197
61037,197
61055,197
61053,197
61045,197
61050,197
61075,197
61070,197
61104,197
61084,197
61116,197
61142,197
61114,197
61099,197
61141,197
61137,197
61160,197
61143,197
61139,197
61190,197
61161,197
61217,197
61184,197
61241,197
61183,197
61227,197
61263,197
61234,198
61229,198
61225,198
61250,198
61238,198
61248,198
61249,198
61258,198
61310,198
61282,198
61266,198
61262,198
61287,198
61278,198
61304,198
61322,198
61312,198
61311,198
61343,198
61399,198
61345,198
61357,198
61351,198
61424,198
61405,198
61356,198
61367,198
61374,198
61450,198
61384,198
61409,198
61398,198
61472,198
61422,198
61427,198
61470,198
61451,198
61460,198
61443,198
61447,198
61462,198
61539,198
61476,198
61487,198
61547,198
61497,198
61514,198
61558,198
61513,198
61522,198
61538,198
61534,198
61551,198
61550,198
61536,198
61599,198
61545,198
61568,198
61557,198
61587,198
61634,198
61570,198
61615,198
61671,198
61681,198
61633,198
61657,198
61636,198
61658,198
61672,198
61682,198
61679,198
61692,198
61685,198
61748,198
61717,198
61719,198
61721,198
61731,198
61738,198
61783,198
61747,198
61806,198
61754,198
61777,198
61779,198
61785,198
61769,198
61833,198
61808,198
61800,198
61815,198
61799,198
61829,198
61837,199
61840,199
61854,199
61867,199
61850,199
61862,199
61907,199
61873,199
61876,199
61869,199
61894,199
61895,199
61908,199
61962,199
61915,199
61923,199
61967,199
61979,199
61933,199
61953,199
61973,199
61991,199
61981,199
62021,199
61998,199
62005,199
61990,199
62010,199
62020,199
62034,199
62058,199
62090,199
62101,199
62068,199
62089,199
62052,199
62064,199
62073,199
62084,199
62138,199
62105,199
62096,199
62117,199
62132,199
62170,199
62137,199
62148,199
62156,199
62141,199
62191,199
62154,199
62185,199
62180,199
62209,199
62193,199
62233,199
62242,199
62257,199
62210,199
62236,199
62225,199
62234,199
62280,199
62241,199
62288,199
62277,199
62272,199
62304,199
62289,199
62329,199
62340,199
62306,199
62352,199
62314,199
62371,199
62323,199
62375,199
62339,199
62325,199
62350,199
62414,199
62347,199
62370,199
62391,199
62398,199
62394,199
62413,199
62404,199
62408,199
62412,199
62447,199
62437,199
62431,199
62423,199
